Arm1_Actual_J1_rad,Arm1_Actual_J2_rad,Arm1_Actual_J3_rad,Arm1_Actual_J4_rad,Arm1_Solved_J1_rad,Arm1_Solved_J2_rad,Arm1_Solved_J3_rad,Arm1_Solved_J4_rad,Arm1_JointErr_J1_rad,Arm1_JointErr_J2_rad,Arm1_JointErr_J3_rad,Arm1_JointErr_J4_rad,Arm1_JointErr_J1_deg,Arm1_JointErr_J2_deg,Arm1_JointErr_J3_deg,Arm1_JointErr_J4_deg,Arm1_Target_X_m,Arm1_Target_Y_m,Arm1_Target_Z_m,Arm1_Calc_X_m,Arm1_Calc_Y_m,Arm1_Calc_Z_m,Arm1_PosErr_X_m,Arm1_PosErr_Y_m,Arm1_PosErr_Z_m,Arm1_Total_Pos_Error_m,Arm1_Converged,Arm2_Actual_J1_rad,Arm2_Actual_J2_rad,Arm2_Actual_J3_rad,Arm2_Actual_J4_rad,Arm2_Solved_J1_rad,Arm2_Solved_J2_rad,Arm2_Solved_J3_rad,Arm2_Solved_J4_rad,Arm2_JointErr_J1_rad,Arm2_JointErr_J2_rad,Arm2_JointErr_J3_rad,Arm2_JointErr_J4_rad,Arm2_JointErr_J1_deg,Arm2_JointErr_J2_deg,Arm2_JointErr_J3_deg,Arm2_JointErr_J4_deg,Arm2_Target_X_m,Arm2_Target_Y_m,Arm2_Target_Z_m,Arm2_Calc_X_m,Arm2_Calc_Y_m,Arm2_Calc_Z_m,Arm2_PosErr_X_m,Arm2_PosErr_Y_m,Arm2_PosErr_Z_m,Arm2_Total_Pos_Error_m,Arm2_Converged
-1.5213,-0.032447,0,0,-1.52175015463879,-0.0324460851368337,0.00104308656837355,1.22039564571716,-0.000450154638785838,9.14863166341651e-07,0.00104308656837355,1.22039564571716,-0.0257919609306646,5.24177982633516e-05,0.0597644580345886,69.923519835736,0.032392,0.011219,0.65969,0.0323920001071881,0.0112190000279903,0.659689999962658,1.07188063980246e-10,2.79902871713755e-11,-3.73417963217548e-11,1.1690657376001e-10,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.8335,0,0,-1.52514081734869,-0.833503943491142,0.00614419383629234,2.9687808928628,-0.00384081734869479,-3.94349114185566e-06,0.00614419383629234,2.9687808928628,-0.220062623960838,-0.000225945398975555,0.352036375329845,170.098615460119,0.02477,-0.36432,0.50588,0.0247699999317913,-0.364319999583961,0.505880000199103,-6.82087095138506e-11,4.16039203088303e-10,1.99103289411084e-10,4.66243677076922e-10,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-1.0358,0,0,-1.52487094401291,-1.03578545110225,0.0045385686174317,1.04643596691508,-0.00357094401291214,1.45488977481012e-05,0.0045385686174317,1.04643596691508,-0.204600020817375,0.000833590437533586,0.260040826809362,59.9563644349256,0.020724,-0.43041,0.42425,0.0207240000846504,-0.430409999822586,0.424250000073818,8.46503700469015e-11,1.77413805868554e-10,7.38180627735119e-11,2.09977260800965e-10,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-1.2219,0,0,1.62031636887154,-2.11189026111428,2.68528754580727e-08,0.439274491030748,3.14161636887154,-0.889990261114275,2.68528754580727e-08,0.439274491030748,180.001358785554,-50.9926857695941,1.53855643153799e-06,25.1685743838192,0.01649,-0.47557,0.33882,0.0158610300685474,-0.452159469683078,0.326129039178532,-0.000628969931452603,0.023410530316922,-0.0126909608214679,0.0266366105100899,0,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-1.2381,0,0,1.62031449097885,-2.09656492316759,7.42060767452255e-08,1.2555346422695,3.14161449097885,-0.858464923167592,7.42060767452255e-08,1.2555346422695,180.001251190228,-49.1864169575255,4.2516950117253e-06,71.9368360345101,0.016103,-0.47873,0.33102,0.0155121646718314,-0.455910813961869,0.319098084874278,-0.000590835328168575,0.0228191860381309,-0.0119219151257219,0.0257525998317211,0,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.99533,0,0,-1.52127603888979,-0.995325773804201,3.36655360186228e-07,0.135992924728424,2.39611102061943e-05,4.22619579865113e-06,3.36655360186228e-07,0.135992924728424,0.00137287048726277,0.00024214318265863,1.92889312891274e-05,7.79182063057897,0.021585,-0.41854,0.44162,0.021584944834479,-0.418538444126721,0.441618892415877,-5.51655209672652e-08,1.55587327910212e-06,-1.10758412280587e-06,1.91063536144896e-06,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0,0,-1.52127606721014,-0.655486544907065,-3.41951095307601e-08,2.67001238423073,2.39327898592379e-05,3.45509293520063e-06,-3.41951095307601e-08,2.67001238423073,0.00137124785090782,0.000197962243012464,-1.95923545610013e-06,152.980440864083,0.027723,-0.29359,0.56547,0.0277229066853749,-0.2935886797333,0.565468120648777,-9.33146251137773e-08,1.32026669974472e-06,-1.87935122342164e-06,2.29864586195685e-06,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.6474,0,0,-1.5202764219541,-0.647393503042761,-0.00183689889050929,1.23290116642626,0.00102357804589559,6.49695723942134e-06,-0.00183689889050929,1.23290116642626,0.0586467020320654,0.000372248229495809,-0.105246553818446,70.6400333929809,0.027842,-0.29013,0.56787,0.027842000006814,-0.290130000024846,0.567870000146384,6.81401116087166e-12,-2.48455145346327e-11,1.46383571930642e-10,1.48633376035682e-10,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0,0,-1.52127606721014,-0.655486544907065,-3.41951095307601e-08,2.67001238423073,2.39327898592379e-05,3.45509293520063e-06,-3.41951095307601e-08,2.67001238423073,0.00137124785090782,0.000197962243012464,-1.95923545610013e-06,152.980440864083,0.027723,-0.29359,0.56547,0.0277229066853749,-0.2935886797333,0.565468120648777,-9.33146251137773e-08,1.32026669974472e-06,-1.87935122342164e-06,2.29864586195685e-06,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,0,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,1.80260500471426,38.637709260682,0.000124780590591105,-71.9975468084335,103.281658899287,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-8.1555e-05,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,1.80268655971426,38.637709260682,0.000124780590591105,-71.9975468084335,103.286331656585,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-8.1555e-05,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,1.80268655971426,38.637709260682,0.000124780590591105,-71.9975468084335,103.286331656585,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-0.84969,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.65229500471426,38.637709260682,0.000124780590591105,-71.9975468084335,151.965309793758,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-1.0358,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.83840500471426,38.637709260682,0.000124780590591105,-71.9975468084335,162.628627318938,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-1.0277,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.83030500471426,38.637709260682,0.000124780590591105,-71.9975468084335,162.164531504882,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-0.93869,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.74129500471426,38.637709260682,0.000124780590591105,-71.9975468084335,157.064634170422,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-0.50175,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.30435500471426,38.637709260682,0.000124780590591105,-71.9975468084335,132.029816269976,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0,0,0,0,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-0.216296219489663,6.61948357605125e-08,0.462462714646076,0.321809754914638,-12.392860501393,3.79268471463902e-06,26.4971617313831,18.4383407627481,0.9058,0.106,0.109,0.90579997604991,0.106000033571602,0.109000032346163,-2.39500896892508e-08,3.35716021648835e-08,3.23461630397093e-08,5.24111966227811e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,-0.0041263,0,0,0,-0.220382853590899,-3.4230781743675e-08,0.462389906751358,0.0949064656116125,-0.216256553590899,-3.4230781743675e-08,0.462389906751358,0.0949064656116125,-12.3905878128032,-1.96127932334604e-06,26.4929901463005,5.43773992804888,0.9058,0.106,0.10673,0.905799998323454,0.105999982639104,0.106729980810935,-1.676545791085e-09,-1.73608964287864e-08,-1.91890648093551e-08,2.59312888005645e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,-0.27924,0,0,0,-0.495543979390052,1.95063269823281e-09,0.462485285986797,-2.81707072491154,-0.216303979390052,1.95063269823281e-09,0.462485285986797,-2.81707072491154,-12.3933051109347,1.11763020988956e-07,26.4984549739443,-161.40626312729,0.88446,0.106,-0.04284,0.884459997818443,0.106000000989284,-0.0428399971394073,-2.18155671305453e-09,9.89284418273506e-10,2.86059273491013e-09,3.73106742736347e-09,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,-0.72427,0,0,0,-0.507994010050201,8.30017034134411e-08,-0.462405447315557,-0.391494584483408,0.216275989949799,8.30017034134411e-08,-0.462405447315557,-0.391494584483408,12.3917014341373,4.75564729798678e-06,-26.4938805550404,-22.4309873931272,0.76752,0.106,-0.25602,0.767520004923642,0.106000042095993,-0.256019985709427,4.92364171655879e-09,4.20959933300491e-08,1.42905731692622e-08,4.47273449212293e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,-0.76473,0,0,0,-0.981047392022761,5.76870308453183e-09,0.462504859249006,-0.109427135248397,-0.216317392022761,5.76870308453183e-09,0.462504859249006,-0.109427135248397,-12.3940735981811,3.30522340007774e-07,26.4995764392602,-6.26971301394037,0.75241,0.106,-0.27241,0.752410000459404,0.106000002925647,-0.272409993179722,4.59404403407859e-10,2.92564665549389e-09,6.82027750942282e-09,7.43549904607699e-09,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,-0.036493,0,0,0,-0.2528132791956,5.09357106124978e-08,0.462511755132488,-0.270181922049579,-0.2163202791956,5.09357106124978e-08,0.462511755132488,-0.270181922049579,-12.3942390209995,2.91840124459584e-06,26.4999715442798,-15.4802838341735,0.90543,0.106,0.0889,0.905430001404705,0.106000025832436,0.0888999669469684,1.40470512999258e-09,2.58324360513651e-08,-3.30530316172695e-08,4.19736923315344e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,0.8212,0,0,0,0.604903259820742,-1.58767403044932e-08,0.462472370746982,-0.913815444985533,-0.216296740179258,-1.58767403044932e-08,0.462472370746982,-0.913815444985533,-12.3928903347092,-9.0967021187271e-07,26.4977149852115,-52.3577682515403,0.73025,0.106,0.51224,0.730249973751335,0.105999991947916,0.512239992749956,-2.62486651303462e-08,-8.05208442977712e-09,-7.25004423163256e-09,2.83970355169327e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,0,0,0,0.985207683743098,-9.01505390979833e-08,0.462464215806534,-1.43999507802247,-0.216292316256902,-9.01505390979833e-08,0.462464215806534,-1.43999507802247,-12.3926368626293,-5.16524541114356e-06,26.4972477415417,-82.5056404902992,0.55375,0.106,0.62276,0.553750031255866,0.105999954278957,0.622760000424065,3.12558660064965e-08,-4.57210434928745e-08,4.24064672266411e-10,5.53852219345527e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.0041263,0,0,0.985212685330429,0.00423894780167451,0.462534094638362,-0.727311173365365,-0.216287314669571,0.00836524780167451,0.462534094638362,-0.727311173365365,-12.3923502927844,0.47929339361704,26.5012515036828,-41.6718606265432,0.55378,0.10815,0.62284,0.553779982524355,0.108150002074364,0.622840018126439,-1.74756453752423e-08,2.07436415267104e-09,1.81264394605307e-08,2.52639857392969e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.4087,0,0,0.971200166685487,0.419387292763945,0.461699653043514,-1.00713254848789,-0.230299833314513,0.828087292763945,0.461699653043514,-1.00713254848789,-13.195208471488,47.4459069437883,26.4534415220478,-57.7044444386111,0.54156,0.31453,0.59127,0.541559998901732,0.31453001708356,0.591270003329665,-1.09826781002909e-09,1.70835601220887e-08,3.32966532123891e-09,1.74396355976559e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.84564,0,0,0.898878601058714,0.871939514456884,0.45763391097973,-2.08194565602177,-0.302621398941286,1.71757951445688,0.45763391097973,-2.08194565602177,-17.3389289496804,98.4100571565086,26.2204916612042,-119.286699265643,0.4967,0.50284,0.47537,0.49670000382935,0.502840006669808,0.475369997169871,3.8293499482478e-09,6.66980815022811e-09,-2.83012935309301e-09,8.19511402862909e-09,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.8861,0,0,0.886563436299909,0.914404407135842,0.456885329611283,-2.47532613171352,-0.314936563700091,1.80050440713584,0.456885329611283,-2.47532613171352,-18.0445359143682,103.161303523588,26.17760110817,-141.825740265629,0.49114,0.51718,0.46098,0.491140030995248,0.51717999996876,0.460979954250141,3.09952476462705e-08,-3.12403436453224e-11,-4.57498592898453e-08,5.52607996472486e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.84564,0,0,0.898878601058714,0.871939514456884,0.45763391097973,-2.08194565602177,-0.302621398941286,1.71757951445688,0.45763391097973,-2.08194565602177,-17.3389289496804,98.4100571565086,26.2204916612042,-119.286699265643,0.4967,0.50284,0.47537,0.49670000382935,0.502840006669808,0.475369997169871,3.8293499482478e-09,6.66980815022811e-09,-2.83012935309301e-09,8.19511402862909e-09,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,0,0,1.49735455364026,0.846525331496176,-0.457920311313001,-2.77667357845311,0.295854553640258,1.66788533149618,-0.457920311313001,-2.77667357845311,16.9512172733136,95.5627902065091,-26.2369011915517,-159.091677130851,0.49994,0.49395,0.48374,0.499939975803192,0.493950000592116,0.483740008589412,-2.41968076131194e-08,5.92115745323696e-10,8.58941190395868e-09,2.56829534239744e-08,1
